LOAN_ID,ACT_PERIOD,CHANNEL,ORIG_RATE,ORIG_UPB,ORIG_TERM,ORIG_DATE,FIRST_PAY,OLTV,OCLTV,NUM_BO,DTI,CSCORE_B,CSCORE_C,FIRST_FLAG,PURPOSE,PROP,NO_UNITS,OCC_STAT,STATE,MSA,MI_PCT,MI_TYPE,HOMEREADY_PROGRAM_INDICATOR,RELOCATION_MORTGAGE_INDICATOR,PROPERTY_INSPECTION_WAIVER_INDICATOR,HIGH_BALANCE_LOAN_INDICATOR,PREPAID_FLAG,DEFAULT_FLAG
98837731,2020-01-01,B,3.696,198000.0,240,2020-01-01,2020-03-01,85,85,1,34.0,747.0,0.0,N,R,SF,1,P,MI,19820,6.0,3.0,N,N,W,N,1,0
98837737,2020-01-01,B,4.249,295000.0,360,2019-12-01,2020-02-01,85,85,2,16.0,776.0,792.0,Y,P,SF,1,P,CO,17820,12.0,3.0,N,N,A,N,1,0
98837738,2020-01-01,B,3.625,463000.0,360,2019-12-01,2020-02-01,87,87,1,22.0,789.0,0.0,N,R,PU,1,P,CO,19740,25.0,3.0,N,N,A,N,1,0
98837747,2020-01-01,R,4.25,314000.0,352,2019-11-01,2020-01-01,82,82,1,42.0,778.0,0.0,N,R,SF,1,P,CO,24300,12.0,3.0,N,N,A,N,1,0
98837756,2020-01-01,B,3.875,247000.0,360,2019-12-01,2020-02-01,95,95,1,37.0,720.0,0.0,N,P,SF,1,P,OH,17140,30.0,1.0,N,N,A,N,0,0
98837758,2020-01-01,R,3.875,291000.0,360,2019-12-01,2020-02-01,85,85,2,34.0,683.0,785.0,Y,P,SF,1,P,CO,19740,12.0,1.0,N,N,A,N,1,0
98837759,2020-01-01,C,4.0,179000.0,360,2019-09-01,2019-11-01,97,97,1,36.0,716.0,0.0,N,P,SF,1,P,GA,12020,25.0,1.0,Y,N,A,N,0,0
98837767,2020-01-01,C,3.75,137000.0,360,2019-11-01,2020-01-01,94,94,1,30.0,797.0,0.0,Y,P,SF,1,P,OH,17460,30.0,1.0,N,N,A,N,0,0
98837783,2020-01-01,B,3.99,446000.0,360,2019-12-01,2020-02-01,95,95,1,33.0,694.0,0.0,N,R,PU,1,P,GA,12060,30.0,1.0,N,N,A,N,1,0
98837786,2020-01-01,R,4.125,355000.0,360,2019-12-01,2020-02-01,93,93,1,31.0,784.0,0.0,N,R,CO,1,P,CO,0,30.0,1.0,N,N,A,N,1,0
98837795,2020-01-01,B,3.625,727000.0,360,2019-12-01,2020-02-01,89,89,2,37.0,802.0,792.0,Y,P,SF,1,P,VA,47900,25.0,1.0,N,N,A,Y,1,0
98837800,2020-01-01,C,3.75,262000.0,360,2019-12-01,2020-02-01,97,97,2,35.0,743.0,792.0,Y,P,CO,1,P,MI,19820,35.0,1.0,N,N,A,N,1,0
98837836,2020-01-01,C,4.5,203000.0,360,2019-09-01,2019-11-01,70,70,2,43.0,811.0,691.0,N,P,CO,1,I,GA,12060,0.0,0.0,N,N,A,N,1,0
98837848,2020-01-01,C,5.0,484000.0,360,2019-12-01,2020-02-01,74,74,1,13.0,796.0,0.0,N,P,SF,1,I,GA,12060,0.0,0.0,N,N,A,N,1,0
98837855,2020-01-01,C,3.75,215000.0,360,2019-11-01,2020-01-01,80,80,2,46.0,710.0,725.0,N,R,SF,1,P,OH,17460,0.0,0.0,N,N,A,N,0,0
98837860,2020-01-01,R,4.875,540000.0,360,2019-12-01,2020-02-01,95,95,2,35.0,768.0,788.0,Y,P,SF,1,P,VA,47900,30.0,1.0,N,N,A,Y,1,0
98837861,2020-01-01,B,3.75,110000.0,360,2019-09-01,2019-11-01,90,90,1,41.0,685.0,0.0,Y,P,SF,1,P,OH,15940,25.0,1.0,Y,N,A,N,1,0
98837867,2020-01-01,R,3.99,235000.0,324,2019-12-01,2020-02-01,89,89,2,30.0,771.0,806.0,N,R,SF,1,P,MI,19820,25.0,1.0,N,N,W,N,1,0
98837872,2020-01-01,R,3.875,435000.0,343,2019-11-01,2020-01-01,88,88,2,42.0,789.0,780.0,N,R,PU,1,P,GA,12260,25.0,1.0,N,N,W,N,1,0
98837875,2020-01-01,C,4.5,279000.0,360,2019-11-01,2020-01-01,95,95,2,39.0,756.0,690.0,Y,P,PU,1,P,VA,40060,30.0,1.0,N,N,A,N,1,0
98837877,2020-01-01,B,3.875,214000.0,360,2019-12-01,2020-02-01,95,95,1,34.0,798.0,0.0,Y,P,SF,1,P,GA,12060,25.0,1.0,Y,N,A,N,1,0
98837886,2020-01-01,R,4.125,114000.0,360,2019-11-01,2020-01-01,81,81,1,28.0,776.0,0.0,N,P,SF,1,P,MI,19820,12.0,1.0,Y,N,A,N,1,0
98837887,2020-01-01,C,4.0,522000.0,360,2020-01-01,2020-03-01,88,88,2,48.0,716.0,749.0,N,R,PU,1,P,CO,19740,25.0,1.0,N,N,A,Y,1,0
98837889,2020-01-01,B,4.236,214000.0,360,2020-01-01,2020-03-01,97,97,1,41.0,692.0,0.0,Y,P,SF,1,P,MI,24340,25.0,1.0,Y,N,A,N,1,0
98837892,2020-01-01,R,3.875,237000.0,360,2019-12-01,2020-02-01,95,95,1,46.0,682.0,0.0,N,P,SF,1,P,MI,24340,30.0,1.0,N,N,A,N,0,0
98837893,2020-01-01,B,3.375,318000.0,360,2020-01-01,2020-03-01,90,90,1,35.0,756.0,0.0,N,P,SF,1,P,GA,12060,25.0,1.0,N,N,A,N,1,0
98837902,2020-01-01,R,3.75,341000.0,360,2019-12-01,2020-02-01,97,97,2,39.0,793.0,771.0,Y,P,SF,1,P,CO,14500,0.0,0.0,Y,N,A,N,1,0
98837910,2020-01-01,R,3.89,192000.0,360,2019-12-01,2020-02-01,70,70,2,29.0,767.0,782.0,N,R,SF,1,P,OH,18140,0.0,0.0,N,N,A,N,0,0
98837922,2020-01-01,R,3.625,38000.0,360,2019-11-01,2020-01-01,80,80,1,32.0,764.0,0.0,Y,P,SF,1,P,OH,19430,0.0,0.0,N,N,A,N,0,0
98837936,2020-01-01,R,3.875,627000.0,360,2019-12-01,2020-02-01,68,68,1,27.0,772.0,0.0,N,P,PU,1,P,CO,14500,0.0,0.0,N,N,A,Y,0,0
98837938,2020-01-01,B,3.75,255000.0,360,2019-12-01,2020-02-01,68,68,2,43.0,720.0,773.0,N,C,PU,1,P,MI,19820,0.0,0.0,N,N,W,N,1,0
98837945,2020-01-01,R,3.75,282000.0,360,2019-12-01,2020-02-01,97,97,2,40.0,746.0,759.0,Y,P,SF,1,P,GA,12060,35.0,1.0,N,N,A,N,1,0
98837948,2020-01-01,B,3.75,86000.0,360,2019-12-01,2020-02-01,95,95,1,47.0,740.0,0.0,N,P,SF,1,P,VA,13980,30.0,1.0,N,N,A,N,0,0
98837952,2020-01-01,R,3.625,358000.0,360,2019-10-01,2019-12-01,83,83,1,20.0,788.0,0.0,N,P,PU,1,P,GA,12060,12.0,1.0,N,N,A,N,1,0
98837958,2020-01-01,C,4.125,191000.0,360,2019-11-01,2020-01-01,93,93,2,36.0,722.0,727.0,Y,P,SF,1,P,MI,24340,30.0,1.0,N,N,A,N,0,0
98837960,2020-01-01,C,3.75,489000.0,360,2020-01-01,2020-03-01,85,85,1,48.0,763.0,0.0,N,R,PU,1,P,CO,19740,12.0,1.0,N,N,A,N,1,0
98837974,2020-01-01,C,3.75,242000.0,360,2019-12-01,2020-02-01,97,97,2,44.0,738.0,692.0,N,P,PU,1,P,VA,47900,25.0,1.0,Y,N,A,N,0,0
98837977,2020-01-01,C,3.75,378000.0,360,2020-01-01,2020-03-01,95,95,1,26.0,791.0,0.0,N,P,PU,1,P,GA,12060,30.0,1.0,N,N,A,N,0,0
98837985,2020-01-01,B,3.999,231000.0,360,2020-01-01,2020-03-01,95,95,1,35.0,777.0,0.0,N,R,CO,1,P,CO,19740,30.0,1.0,N,N,A,N,0,0
98837987,2020-01-01,C,3.875,356000.0,360,2019-11-01,2020-01-01,90,90,2,45.0,809.0,771.0,N,P,SF,1,P,MI,19820,25.0,1.0,N,N,A,N,1,0
98837995,2020-01-01,C,3.875,200000.0,360,2019-12-01,2020-02-01,95,95,1,47.0,697.0,0.0,Y,P,SF,1,P,MI,19820,25.0,1.0,Y,N,A,N,1,0
98838001,2020-01-01,R,4.125,345000.0,360,2019-11-01,2020-01-01,90,90,1,41.0,685.0,0.0,N,P,PU,1,P,GA,12060,25.0,1.0,N,N,A,N,0,0
98838005,2020-01-01,R,3.75,357000.0,360,2019-07-01,2019-09-01,97,97,2,45.0,767.0,0.0,Y,P,SF,1,P,CO,19740,25.0,1.0,Y,N,A,N,0,0
98838012,2020-01-01,C,3.5,340000.0,360,2019-11-01,2020-01-01,97,97,1,36.0,784.0,0.0,Y,P,SF,1,P,CO,19740,25.0,1.0,Y,N,A,N,1,0
98838022,2020-01-01,R,4.375,33000.0,360,2020-01-01,2020-03-01,85,85,1,44.0,737.0,0.0,N,P,SF,1,I,OH,17460,12.0,1.0,N,N,A,N,0,0
98838023,2020-01-01,B,3.5,406000.0,360,2020-01-01,2020-03-01,80,80,1,45.0,756.0,0.0,N,C,SF,1,P,CO,19740,0.0,0.0,N,N,A,N,0,0
98838034,2020-01-01,R,4.25,164000.0,360,2019-12-01,2020-02-01,79,79,1,39.0,698.0,0.0,N,C,SF,1,P,GA,23580,0.0,0.0,N,N,A,N,0,0
98838054,2020-01-01,B,3.999,176000.0,360,2020-01-01,2020-03-01,90,90,1,33.0,736.0,0.0,Y,P,SF,1,P,MI,29620,25.0,1.0,N,N,A,N,0,0
98838059,2020-01-01,R,3.99,213000.0,360,2019-12-01,2020-02-01,94,94,1,36.0,694.0,0.0,N,R,SF,1,P,GA,12060,30.0,1.0,N,N,A,N,0,0
98838062,2020-01-01,B,3.823,358000.0,360,2020-01-01,2020-03-01,86,86,2,43.0,727.0,723.0,N,R,PU,1,P,CO,19740,25.0,1.0,N,N,A,N,1,0
98838064,2020-01-01,C,3.625,165000.0,360,2019-09-01,2019-11-01,95,95,1,43.0,765.0,0.0,Y,P,SF,1,P,OH,17460,30.0,1.0,N,N,A,N,0,0
98838086,2020-01-01,R,3.99,410000.0,360,2019-09-01,2019-11-01,90,90,2,21.0,796.0,752.0,N,R,PU,1,P,GA,12060,25.0,1.0,N,N,W,N,1,0
98838092,2020-01-01,R,3.75,361000.0,360,2020-01-01,2020-03-01,97,97,2,23.0,738.0,799.0,Y,P,SF,1,P,OH,18140,35.0,1.0,N,N,A,N,0,0
98838094,2020-01-01,R,3.875,183000.0,360,2020-01-01,2020-03-01,95,95,1,38.0,746.0,0.0,Y,P,SF,1,P,OH,10420,30.0,1.0,N,N,A,N,0,1
98838095,2020-01-01,C,4.0,512000.0,360,2019-11-01,2020-01-01,90,90,1,43.0,711.0,0.0,N,P,PU,1,P,CO,19740,25.0,1.0,N,N,A,Y,0,1
98838097,2020-01-01,R,3.5,361000.0,360,2019-12-01,2020-02-01,85,85,2,32.0,777.0,781.0,N,P,SF,1,S,VA,13980,12.0,2.0,N,N,A,N,0,0
98838098,2020-01-01,C,3.75,291000.0,360,2019-11-01,2020-01-01,87,87,2,21.0,805.0,807.0,Y,P,PU,1,P,MI,19820,25.0,1.0,N,N,A,N,1,0
98838105,2020-01-01,R,4.25,280000.0,360,2020-01-01,2020-03-01,95,95,2,48.0,739.0,684.0,N,P,SF,1,P,MI,0,30.0,1.0,N,N,A,N,1,0
98838111,2020-01-01,R,3.75,175000.0,360,2019-12-01,2020-02-01,90,90,1,31.0,793.0,0.0,N,P,SF,1,P,MI,24340,25.0,1.0,N,N,A,N,0,0
98838118,2020-01-01,R,3.25,241000.0,180,2019-12-01,2020-02-01,66,66,2,24.0,779.0,799.0,N,R,SF,1,P,OH,17140,0.0,0.0,N,N,A,N,1,0
98838120,2020-01-01,R,3.75,405000.0,360,2019-12-01,2020-02-01,90,90,2,32.0,808.0,793.0,N,P,SF,1,P,CO,19740,25.0,1.0,N,N,A,N,1,0
98838124,2020-01-01,R,3.25,162000.0,360,2019-12-01,2020-02-01,90,90,1,22.0,766.0,0.0,N,R,SF,1,P,MI,19820,25.0,1.0,N,N,W,N,0,0
98838126,2020-01-01,R,3.99,162000.0,360,2019-12-01,2020-02-01,87,87,1,25.0,803.0,0.0,N,P,PU,1,P,GA,12060,25.0,1.0,N,N,A,N,1,0
98838127,2020-01-01,C,3.75,216000.0,360,2019-12-01,2020-02-01,90,90,1,42.0,721.0,0.0,N,R,SF,1,P,VA,40060,25.0,1.0,Y,N,A,N,1,0
98838152,2020-01-01,C,3.75,245000.0,360,2019-12-01,2020-02-01,90,90,2,35.0,803.0,746.0,N,P,SF,1,P,GA,12260,25.0,1.0,N,N,A,N,0,0
98838154,2020-01-01,R,3.875,111000.0,360,2019-12-01,2020-02-01,75,75,1,45.0,801.0,0.0,N,P,CO,1,P,GA,12060,0.0,0.0,N,N,A,N,0,0
98838156,2020-01-01,C,3.875,175000.0,360,2019-12-01,2020-02-01,80,80,1,35.0,775.0,0.0,Y,P,CO,1,P,VA,47900,0.0,0.0,N,N,A,N,0,0
98838164,2020-01-01,R,3.99,417000.0,360,2019-12-01,2020-02-01,65,65,2,38.0,783.0,794.0,N,C,PU,1,P,OH,18140,0.0,0.0,N,N,W,N,0,0
98838170,2020-01-01,R,4.0,195000.0,360,2019-12-01,2020-02-01,75,75,1,43.0,785.0,0.0,N,P,CO,1,P,CO,0,0.0,0.0,N,N,A,N,0,0
98838200,2020-01-01,R,3.875,504000.0,360,2019-10-01,2019-12-01,90,90,1,32.0,753.0,0.0,Y,P,PU,1,P,VA,47900,25.0,1.0,N,N,A,N,0,0
98838207,2020-01-01,C,3.75,65000.0,360,2019-12-01,2020-02-01,95,95,1,42.0,739.0,0.0,Y,P,CO,1,P,OH,10420,25.0,1.0,Y,N,A,N,0,0
98838213,2020-01-01,C,4.375,145000.0,360,2019-12-01,2020-02-01,94,94,2,25.0,725.0,640.0,Y,P,SF,1,P,OH,0,30.0,1.0,N,N,A,N,0,0
98838216,2020-01-01,B,3.675,427000.0,360,2020-01-01,2020-03-01,95,95,1,45.0,748.0,0.0,Y,P,SF,1,P,GA,12060,30.0,1.0,N,N,A,N,0,0
98838218,2020-01-01,R,3.875,200000.0,360,2019-12-01,2020-02-01,95,95,1,46.0,722.0,0.0,N,P,SF,1,P,OH,17460,30.0,1.0,N,N,A,N,0,0
98838223,2020-01-01,B,3.875,236000.0,360,2019-12-01,2020-02-01,95,95,1,45.0,724.0,0.0,Y,P,MH,1,P,CO,24540,25.0,1.0,Y,N,A,N,0,0
98838224,2020-01-01,R,3.625,136000.0,360,2019-11-01,2020-01-01,90,90,1,32.0,752.0,0.0,N,P,SF,1,S,GA,12020,25.0,1.0,N,N,A,N,0,0
98838250,2020-01-01,R,3.25,74000.0,120,2019-11-01,2020-01-01,57,57,1,19.0,818.0,0.0,N,R,SF,1,P,OH,17140,0.0,0.0,N,N,A,N,0,0
98838251,2020-01-01,R,3.25,263000.0,180,2019-12-01,2020-02-01,74,74,1,21.0,797.0,0.0,N,R,SF,1,P,OH,17140,0.0,0.0,N,N,A,N,1,0
98838252,2020-01-01,R,3.5,149000.0,240,2019-12-01,2020-02-01,67,67,2,29.0,750.0,779.0,N,R,SF,1,P,OH,19430,0.0,0.0,N,N,A,N,0,0
98838267,2020-01-01,R,3.625,113000.0,360,2019-12-01,2020-02-01,97,97,1,33.0,784.0,0.0,Y,P,SF,1,P,OH,19430,25.0,1.0,Y,N,A,N,0,0
98838277,2020-01-01,C,3.99,315000.0,360,2019-12-01,2020-02-01,83,83,1,42.0,707.0,0.0,N,R,SF,1,P,CO,19740,12.0,1.0,N,N,A,N,1,0
98838278,2020-01-01,C,3.875,313000.0,360,2019-12-01,2020-02-01,95,95,1,33.0,790.0,0.0,Y,P,SF,1,P,GA,12060,30.0,1.0,N,N,A,N,0,0
98838283,2020-01-01,R,4.25,86000.0,360,2020-01-01,2020-03-01,95,95,1,47.0,723.0,0.0,N,P,SF,1,P,VA,47260,30.0,1.0,N,N,A,N,1,0
98838290,2020-01-01,R,3.625,294000.0,360,2019-12-01,2020-02-01,66,66,1,17.0,759.0,0.0,N,R,SF,1,P,CO,19740,0.0,0.0,N,N,W,N,1,0
98838292,2020-01-01,C,4.125,430000.0,360,2019-11-01,2020-01-01,74,74,1,41.0,803.0,0.0,N,P,PU,1,P,VA,47900,0.0,0.0,N,N,A,N,0,0
98838300,2020-01-01,R,3.625,176000.0,360,2019-12-01,2020-02-01,61,61,1,26.0,816.0,0.0,N,R,PU,1,P,GA,0,0.0,0.0,N,N,W,N,1,0
98838302,2020-01-01,R,3.875,196000.0,300,2020-01-01,2020-03-01,80,80,1,42.0,765.0,0.0,N,R,SF,1,P,OH,0,0.0,0.0,N,N,W,N,1,0
98838304,2020-01-01,B,3.75,229000.0,360,2020-01-01,2020-03-01,75,75,1,29.0,744.0,0.0,N,C,PU,1,P,CO,24540,0.0,0.0,N,N,A,N,1,0
98838312,2020-01-01,R,3.875,339000.0,360,2019-12-01,2020-02-01,68,68,2,32.0,674.0,808.0,N,R,SF,1,P,CO,19740,0.0,0.0,N,N,W,N,1,0
98838318,2020-01-01,C,3.75,111000.0,360,2019-11-01,2020-01-01,97,97,1,43.0,705.0,0.0,Y,P,SF,1,P,GA,12060,25.0,1.0,Y,N,A,N,0,0
98838322,2020-01-01,R,3.625,74000.0,360,2019-11-01,2020-01-01,97,97,1,46.0,745.0,0.0,Y,P,SF,1,P,OH,0,35.0,1.0,N,N,A,N,1,0
98838339,2020-01-01,C,3.625,272000.0,360,2019-11-01,2020-01-01,84,84,2,33.0,746.0,748.0,N,R,SF,1,P,VA,47260,12.0,1.0,N,N,A,N,1,0
98838346,2020-01-01,R,3.625,335000.0,360,2019-12-01,2020-02-01,70,70,1,24.0,787.0,0.0,N,R,SF,1,P,CO,19740,0.0,0.0,N,N,W,N,1,0
98838352,2020-01-01,C,4.99,102000.0,360,2019-12-01,2020-02-01,80,80,1,42.0,765.0,0.0,N,P,SF,1,I,VA,40060,0.0,0.0,N,N,A,N,1,0
98838353,2020-01-01,R,5.875,220000.0,360,2019-12-01,2020-02-01,71,71,1,24.0,684.0,0.0,N,C,SF,1,P,OH,18140,0.0,0.0,N,N,A,N,0,0
98838354,2020-01-01,R,4.0,172000.0,360,2020-01-01,2020-03-01,80,80,1,39.0,800.0,0.0,N,C,SF,1,P,OH,0,0.0,0.0,N,N,A,N,1,0
98838375,2020-01-01,B,3.75,380000.0,360,2020-01-01,2020-03-01,80,80,2,19.0,791.0,790.0,N,C,SF,1,P,CO,19740,0.0,0.0,N,N,A,N,1,0
98838378,2020-01-01,C,4.375,368000.0,360,2019-12-01,2020-02-01,80,80,1,30.0,657.0,0.0,N,P,PU,1,S,GA,12060,0.0,0.0,N,N,A,N,0,0
98838392,2020-01-01,C,4.5,227000.0,360,2019-12-01,2020-02-01,70,70,1,44.0,699.0,0.0,N,C,SF,1,P,CO,19740,0.0,0.0,N,N,W,N,1,0
98838399,2020-01-01,R,3.875,250000.0,360,2019-12-01,2020-02-01,80,80,2,28.0,766.0,743.0,N,C,SF,1,P,MI,33780,0.0,0.0,N,N,A,N,0,0
98838404,2020-01-01,R,3.75,80000.0,300,2020-01-01,2020-03-01,80,80,1,44.0,780.0,0.0,N,C,SF,1,P,MI,0,0.0,0.0,N,N,A,N,0,0
98838411,2020-01-01,R,3.99,63000.0,360,2019-12-01,2020-02-01,77,77,1,34.0,783.0,0.0,N,P,SF,1,P,VA,0,0.0,0.0,N,N,W,N,0,0
98838412,2020-01-01,C,3.625,463000.0,360,2019-12-01,2020-02-01,62,62,1,12.0,782.0,0.0,N,R,SF,1,S,MI,0,0.0,0.0,N,N,W,N,1,0
98838416,2020-01-01,R,3.99,222000.0,300,2019-12-01,2020-02-01,91,91,2,32.0,759.0,722.0,N,R,SF,1,P,MI,19820,30.0,1.0,N,N,A,N,1,0
98838427,2020-01-01,C,4.375,200000.0,360,2019-12-01,2020-02-01,93,93,2,41.0,788.0,807.0,Y,P,SF,1,P,MI,19820,30.0,1.0,N,N,A,N,1,0
98838431,2020-01-01,C,3.875,295000.0,360,2019-12-01,2020-02-01,86,86,2,45.0,773.0,790.0,Y,P,PU,1,P,GA,12060,25.0,1.0,N,N,A,N,1,0
98838436,2020-01-01,R,3.99,200000.0,360,2019-12-01,2020-02-01,65,65,1,41.0,779.0,0.0,N,C,SF,1,P,CO,19740,0.0,0.0,N,N,A,N,1,0
98838444,2020-01-01,C,4.875,180000.0,360,2019-11-01,2020-01-01,75,75,1,42.0,752.0,0.0,N,P,SF,2,I,MI,19820,0.0,0.0,N,N,A,N,1,0
98838447,2020-01-01,R,4.0,422000.0,360,2019-12-01,2020-02-01,97,97,2,28.0,762.0,799.0,Y,P,PU,1,P,CO,19740,25.0,1.0,N,N,A,N,1,0
98838468,2020-01-01,R,4.125,176000.0,360,2019-12-01,2020-02-01,67,67,1,25.0,789.0,0.0,N,C,PU,1,P,GA,12060,0.0,0.0,N,N,A,N,1,0
98838470,2020-01-01,R,4.875,503000.0,360,2019-11-01,2020-01-01,75,75,2,36.0,669.0,662.0,N,C,PU,1,P,VA,47900,0.0,0.0,N,N,A,N,1,0
98838472,2020-01-01,R,3.75,277000.0,360,2019-12-01,2020-02-01,69,69,1,30.0,755.0,0.0,N,C,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,0,0
98838473,2020-01-01,R,3.75,175000.0,360,2019-10-01,2019-12-01,70,70,1,32.0,809.0,0.0,N,C,SF,1,P,MI,0,0.0,0.0,N,N,W,N,0,0
98838477,2020-01-01,B,3.625,290000.0,360,2019-12-01,2020-02-01,66,66,2,46.0,783.0,744.0,Y,P,SF,1,P,VA,47900,0.0,0.0,N,N,P,N,0,0
98838479,2020-01-01,R,3.875,346000.0,360,2020-01-01,2020-03-01,72,72,2,28.0,794.0,795.0,N,R,SF,1,P,MI,24340,0.0,0.0,N,N,W,N,0,0
98838494,2020-01-01,C,3.625,380000.0,360,2019-11-01,2020-01-01,95,95,1,46.0,756.0,0.0,Y,P,PU,1,P,VA,47900,25.0,1.0,Y,N,A,N,0,0
98838503,2020-01-01,B,3.75,226000.0,360,2019-12-01,2020-02-01,97,97,1,36.0,793.0,0.0,Y,P,PU,1,P,MI,19820,35.0,1.0,N,N,A,N,1,0
98838524,2020-01-01,C,4.0,226000.0,360,2019-11-01,2020-01-01,97,97,1,42.0,720.0,0.0,Y,P,CO,1,P,CO,19740,25.0,1.0,Y,N,A,N,1,0
98838532,2020-01-01,R,3.5,114000.0,240,2019-12-01,2020-02-01,71,71,1,25.0,787.0,0.0,N,R,SF,1,P,OH,19430,0.0,0.0,N,N,A,N,0,0
98838543,2020-01-01,R,4.625,134000.0,360,2019-12-01,2020-02-01,80,80,1,27.0,726.0,0.0,N,C,SF,1,P,GA,12060,0.0,0.0,N,N,A,N,1,0
98838547,2020-01-01,R,4.125,348000.0,360,2020-01-01,2020-03-01,70,70,2,16.0,802.0,799.0,N,C,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,1,0
98838552,2020-01-01,R,4.375,107000.0,360,2019-11-01,2020-01-01,73,73,1,30.0,690.0,0.0,N,R,SF,1,P,OH,0,0.0,0.0,N,N,W,N,1,0
98838562,2020-01-01,R,3.25,105000.0,120,2019-12-01,2020-02-01,55,55,1,37.0,746.0,0.0,N,R,SF,1,P,OH,17140,0.0,0.0,N,N,A,N,1,0
98838564,2020-01-01,C,3.75,218000.0,360,2019-12-01,2020-02-01,83,83,1,17.0,757.0,0.0,N,R,SF,1,P,CO,39380,12.0,3.0,N,N,W,N,1,0
98838568,2020-01-01,R,3.875,183000.0,360,2020-01-01,2020-03-01,84,84,1,42.0,787.0,0.0,N,R,SF,1,P,MI,11460,12.0,3.0,N,N,A,N,1,0
98838590,2020-01-01,R,3.5,400000.0,360,2019-12-01,2020-02-01,90,90,2,40.0,765.0,781.0,N,R,CO,1,P,MI,19820,25.0,1.0,N,N,A,N,0,1
98838591,2020-01-01,R,3.99,384000.0,324,2019-12-01,2020-02-01,87,87,2,29.0,761.0,732.0,N,R,PU,1,P,VA,47900,25.0,2.0,N,N,W,N,1,0
98838608,2020-01-01,R,3.875,223000.0,360,2019-12-01,2020-02-01,95,95,1,36.0,682.0,0.0,N,R,PU,1,P,GA,12060,30.0,1.0,N,N,A,N,1,0
98838612,2020-01-01,R,3.875,164000.0,360,2019-11-01,2020-01-01,90,90,1,10.0,808.0,0.0,N,P,SF,1,S,MI,0,25.0,1.0,N,N,A,N,0,0
98838615,2020-01-01,C,3.75,215000.0,360,2019-12-01,2020-02-01,90,90,2,43.0,809.0,817.0,N,P,PU,1,P,OH,17460,25.0,1.0,N,N,A,N,0,0
98838618,2020-01-01,R,3.625,233000.0,360,2019-12-01,2020-02-01,95,95,2,31.0,754.0,761.0,Y,P,PU,1,P,VA,40060,30.0,1.0,Y,N,A,N,0,0
98838634,2020-01-01,C,3.875,299000.0,360,2019-09-01,2019-11-01,97,97,1,47.0,732.0,0.0,N,R,PU,1,P,VA,47900,25.0,1.0,Y,N,A,N,0,1
98838636,2020-01-01,R,3.5,268000.0,240,2019-12-01,2020-02-01,72,72,2,29.0,742.0,737.0,N,C,SF,1,P,OH,18140,0.0,0.0,N,N,A,N,1,0
98838639,2020-01-01,R,3.25,76000.0,180,2019-12-01,2020-02-01,40,40,2,21.0,818.0,803.0,N,R,SF,1,P,OH,19430,0.0,0.0,N,N,A,N,0,0
98838646,2020-01-01,R,4.25,245000.0,360,2019-11-01,2020-01-01,73,73,2,42.0,776.0,777.0,N,R,SF,1,P,OH,0,0.0,0.0,N,N,A,N,1,0
98838650,2020-01-01,B,4.25,165000.0,360,2019-12-01,2020-03-01,62,62,1,24.0,747.0,0.0,N,C,PU,1,P,CO,19740,0.0,0.0,N,N,A,N,0,0
98838652,2020-01-01,R,3.875,135000.0,360,2019-11-01,2020-01-01,73,90,1,39.0,702.0,0.0,Y,P,SF,1,P,GA,12060,0.0,0.0,N,N,A,N,0,1
98838668,2020-01-01,R,4.75,317000.0,360,2019-12-01,2020-02-01,75,75,1,43.0,702.0,0.0,N,C,SF,1,P,MI,0,0.0,0.0,N,N,A,N,1,0
98838680,2020-01-01,R,3.99,172000.0,360,2019-12-01,2020-02-01,80,80,1,46.0,741.0,0.0,N,P,SF,1,P,MI,24340,0.0,0.0,N,N,W,N,1,0
98838682,2020-01-01,B,3.75,398000.0,360,2019-12-01,2020-02-01,75,77,2,23.0,803.0,783.0,N,R,SF,1,P,CO,19740,0.0,0.0,N,N,A,N,1,0
98838687,2020-01-01,R,4.375,204000.0,317,2019-11-01,2020-01-01,80,80,2,29.0,724.0,717.0,N,C,CO,1,P,OH,18140,0.0,0.0,N,N,A,N,0,0
98838692,2020-01-01,R,3.75,107000.0,360,2019-12-01,2020-02-01,79,79,1,22.0,750.0,0.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,1,0
98838706,2020-01-01,C,4.875,123000.0,360,2019-12-01,2020-02-01,95,95,2,41.0,669.0,681.0,N,P,SF,1,P,OH,0,30.0,1.0,N,N,A,N,0,1
98838716,2020-01-01,C,3.75,190000.0,360,2019-11-01,2020-01-01,90,90,2,47.0,760.0,758.0,N,R,SF,1,P,MI,24340,25.0,1.0,N,N,A,N,0,0
98838732,2020-01-01,R,4.375,131000.0,360,2019-12-01,2020-02-01,90,90,2,34.0,675.0,654.0,N,P,SF,1,S,OH,18140,25.0,1.0,N,N,A,N,0,0
98838739,2020-01-01,B,3.625,443000.0,360,2019-12-01,2020-02-01,90,90,1,33.0,726.0,0.0,N,R,PU,1,P,GA,12060,25.0,1.0,N,N,W,N,1,0
