LOAN_ID,ACT_PERIOD,CHANNEL,ORIG_RATE,ORIG_UPB,ORIG_DATE,FIRST_PAY,OLTV,NUM_BO,DTI,CSCORE_B,FIRST_FLAG,PURPOSE,PROP,NO_UNITS,OCC_STAT,STATE,MSA,HOMEREADY_PROGRAM_INDICATOR,RELOCATION_MORTGAGE_INDICATOR,PROPERTY_INSPECTION_WAIVER_INDICATOR,HIGH_BALANCE_LOAN_INDICATOR,PREPAID_FLAG,DEFAULT_FLAG,MI,TERM,DTI_LTV,DTI_UPB
99457999,2020-03-01,R,3.5,77000.0,2020-02-01,2020-04-01,50,1,22.0,763.0,1,P,SF,1,P,OH,0,0,0,A,0,0,0,0,30y,0.44,0.00028571428571428574
99458007,2020-03-01,C,3.625,317000.0,2020-01-01,2020-03-01,97,1,38.0,737.0,0,R,PU,1,P,CO,19740,0,0,A,0,1,0,1,30y,0.3917525773195876,0.00011987381703470032
99458008,2020-03-01,R,3.625,124000.0,2020-01-01,2020-04-01,42,1,43.0,807.0,0,R,SF,1,P,VA,47900,0,0,A,0,0,0,0,30y,1.0238095238095237,0.0003467741935483871
99458010,2020-03-01,R,3.625,140000.0,2019-12-01,2020-02-01,63,2,24.0,792.0,0,R,SF,1,P,OH,15940,0,0,A,0,0,0,0,other,0.38095238095238093,0.00017142857142857143
99458012,2020-03-01,R,4.49,81000.0,2020-01-01,2020-03-01,97,1,30.0,690.0,1,P,SF,1,P,OH,10420,1,0,A,0,0,0,1,30y,0.30927835051546393,0.00037037037037037035
99458016,2020-03-01,R,3.25,192000.0,2020-02-01,2020-04-01,36,2,44.0,805.0,0,R,PU,1,P,CO,19740,0,0,W,0,0,0,0,other,1.2222222222222223,0.00022916666666666666
99458019,2020-03-01,R,3.25,205000.0,2020-02-01,2020-04-01,69,1,26.0,801.0,0,R,CO,1,P,MI,22420,0,0,W,0,0,1,0,15y,0.37681159420289856,0.00012682926829268293
99458027,2020-03-01,R,3.25,131000.0,2020-02-01,2020-04-01,88,1,27.0,770.0,0,R,SF,1,P,OH,0,0,0,W,0,0,0,1,15y,0.3068181818181818,0.00020610687022900762
99458040,2020-03-01,R,3.0,326000.0,2020-01-01,2020-03-01,27,2,19.0,785.0,0,R,PU,1,P,CO,19740,0,0,A,0,1,0,0,15y,0.7037037037037037,5.8282208588957056e-05
99458044,2020-03-01,B,3.499,235000.0,2020-02-01,2020-05-01,49,1,23.0,769.0,0,R,SF,1,P,GA,12060,0,0,A,0,0,0,0,30y,0.46938775510204084,9.787234042553192e-05
99458048,2020-03-01,C,3.875,535000.0,2020-02-01,2020-04-01,90,2,32.0,801.0,1,P,PU,1,P,VA,40060,0,0,A,1,1,0,1,30y,0.35555555555555557,5.9813084112149535e-05
99458053,2020-03-01,R,3.375,182000.0,2020-03-01,2020-05-01,53,1,21.0,792.0,0,R,SF,1,P,MI,24340,0,0,W,0,0,0,0,30y,0.39622641509433965,0.00011538461538461538
99458058,2020-03-01,B,3.99,416000.0,2020-03-01,2020-05-01,70,1,42.0,715.0,0,C,PU,1,P,CO,19740,0,0,W,0,1,0,0,30y,0.6,0.00010096153846153846
99458064,2020-03-01,C,3.375,484000.0,2020-02-01,2020-04-01,57,1,29.0,721.0,0,C,CO,1,P,CO,14500,0,0,A,0,0,0,0,30y,0.5087719298245614,5.991735537190083e-05
99458071,2020-03-01,C,3.125,321000.0,2020-02-01,2020-04-01,59,1,35.0,767.0,0,R,PU,1,P,CO,17820,0,0,W,0,1,0,0,15y,0.5932203389830508,0.00010903426791277259
99458072,2020-03-01,R,3.99,337000.0,2020-02-01,2020-04-01,72,1,44.0,786.0,0,C,SF,1,P,GA,12060,0,0,A,0,0,0,0,30y,0.6111111111111112,0.00013056379821958458
99458087,2020-03-01,C,3.375,345000.0,2020-02-01,2020-04-01,79,1,46.0,810.0,0,R,PU,1,P,CO,19740,0,0,W,0,0,0,0,30y,0.5822784810126582,0.00013333333333333334
99458095,2020-03-01,R,3.5,152000.0,2020-03-01,2020-05-01,80,1,32.0,760.0,0,P,SF,1,P,OH,17460,0,0,A,0,0,0,0,30y,0.4,0.0002105263157894737
99458099,2020-03-01,R,3.375,300000.0,2020-03-01,2020-05-01,66,1,25.0,745.0,0,R,SF,1,P,OH,18140,0,0,A,0,1,0,0,30y,0.3787878787878788,8.333333333333333e-05
99458105,2020-03-01,R,3.875,368000.0,2020-02-01,2020-04-01,80,1,32.0,786.0,0,R,PU,1,P,CO,19740,0,0,W,0,1,0,0,30y,0.4,8.695652173913044e-05
99458109,2020-03-01,R,3.125,326000.0,2020-03-01,2020-05-01,75,1,38.0,771.0,0,C,SF,1,P,VA,47900,0,0,A,0,0,0,0,30y,0.5066666666666667,0.00011656441717791411
99458120,2020-03-01,C,3.375,585000.0,2020-02-01,2020-04-01,90,2,27.0,796.0,1,P,SF,1,P,VA,47900,0,0,A,1,1,0,1,30y,0.3,4.615384615384615e-05
99458125,2020-03-01,R,3.5,295000.0,2020-02-01,2020-04-01,97,2,40.0,774.0,1,P,CO,1,P,VA,47260,0,0,A,0,0,0,1,30y,0.41237113402061853,0.00013559322033898305
99458126,2020-03-01,R,4.875,402000.0,2019-05-01,2020-03-01,90,1,46.0,689.0,0,P,SF,1,P,OH,18140,0,0,A,0,1,0,1,30y,0.5111111111111111,0.00011442786069651741
99458134,2020-03-01,B,2.99,273000.0,2020-02-01,2020-04-01,67,1,42.0,771.0,0,R,PU,1,P,GA,12060,0,0,W,0,1,0,0,15y,0.6268656716417911,0.00015384615384615385
99458142,2020-03-01,R,3.375,63000.0,2020-01-01,2020-04-01,50,1,48.0,695.0,0,R,SF,1,P,OH,45780,0,0,A,0,1,0,0,15y,0.96,0.0007619047619047619
99458143,2020-03-01,R,3.625,300000.0,2020-02-01,2020-04-01,55,2,23.0,804.0,0,P,PU,1,S,CO,14500,0,0,A,0,0,0,0,30y,0.41818181818181815,7.666666666666667e-05
99458144,2020-03-01,C,3.875,465000.0,2019-11-01,2020-01-01,82,2,25.0,716.0,0,R,SF,1,P,VA,47900,0,0,A,0,1,0,1,30y,0.3048780487804878,5.3763440860215054e-05
99458156,2020-03-01,C,3.75,164000.0,2020-02-01,2020-04-01,90,1,28.0,748.0,0,R,SF,1,P,MI,19820,0,0,W,0,0,0,1,30y,0.3111111111111111,0.00017073170731707316
99458157,2020-03-01,B,3.5,334000.0,2020-02-01,2020-04-01,80,1,34.0,786.0,0,P,SF,1,P,GA,15260,0,0,A,0,0,0,0,30y,0.425,0.00010179640718562875
99458169,2020-03-01,R,3.0,65000.0,2020-03-01,2020-05-01,59,2,35.0,743.0,0,C,SF,1,P,OH,45780,0,0,A,0,0,0,0,15y,0.5932203389830508,0.0005384615384615384
99458170,2020-03-01,R,3.25,383000.0,2020-03-01,2020-05-01,85,1,34.0,795.0,0,P,PU,1,P,OH,17460,0,0,A,0,0,0,1,30y,0.4,8.87728459530026e-05
99458184,2020-03-01,R,3.25,206000.0,2020-02-01,2020-04-01,70,2,13.0,795.0,0,R,PU,1,P,CO,14500,0,0,W,0,1,0,0,15y,0.18571428571428572,6.310679611650485e-05
99458189,2020-03-01,R,3.625,495000.0,2020-02-01,2020-04-01,72,2,28.0,807.0,0,R,PU,1,P,CO,0,0,0,A,0,1,0,0,30y,0.3888888888888889,5.6565656565656563e-05
99458194,2020-03-01,R,4.0,400000.0,2020-02-01,2020-04-01,61,1,42.0,802.0,0,R,PU,1,I,VA,47900,0,0,A,0,1,0,0,30y,0.6885245901639344,0.000105
99458208,2020-03-01,R,3.375,236000.0,2020-02-01,2020-04-01,67,2,28.0,736.0,0,R,PU,1,P,GA,12060,0,0,A,0,1,0,0,other,0.417910447761194,0.00011864406779661017
99458222,2020-03-01,R,3.625,269000.0,2020-02-01,2020-04-01,85,1,41.0,790.0,0,R,CO,1,P,CO,19740,0,0,A,0,1,0,1,30y,0.4823529411764706,0.00015241635687732343
99458223,2020-03-01,R,4.375,320000.0,2019-09-01,2019-11-01,75,1,24.0,733.0,0,R,SF,1,P,CO,24540,0,0,W,0,1,0,0,30y,0.32,7.5e-05
99458229,2020-03-01,C,3.125,103000.0,2020-01-01,2020-03-01,45,1,20.0,803.0,0,R,PU,1,P,GA,23580,0,0,A,0,0,0,0,15y,0.4444444444444444,0.0001941747572815534
99458241,2020-03-01,R,3.375,168000.0,2020-02-01,2020-04-01,55,2,14.0,784.0,0,P,SF,1,P,MI,24340,0,0,A,0,0,0,0,30y,0.2545454545454545,8.333333333333333e-05
99458246,2020-03-01,C,3.75,76000.0,2020-03-01,2020-05-01,80,1,23.0,764.0,0,C,CO,1,P,OH,17460,0,0,A,0,0,0,0,15y,0.2875,0.00030263157894736844
99458250,2020-03-01,R,3.49,250000.0,2020-03-01,2020-05-01,72,1,40.0,804.0,0,R,SF,1,P,GA,12060,0,0,A,0,1,0,0,30y,0.5555555555555556,0.00016
99458258,2020-03-01,R,3.75,233000.0,2020-03-01,2020-05-01,70,1,35.0,783.0,0,C,SF,1,I,VA,47260,0,0,A,0,0,0,0,15y,0.5,0.0001502145922746781
99458265,2020-03-01,R,3.625,127000.0,2019-11-01,2020-01-01,80,1,21.0,710.0,0,R,SF,1,P,MI,19820,0,0,W,0,1,0,0,15y,0.2625,0.00016535433070866143
99458274,2020-03-01,C,3.875,430000.0,2020-01-01,2020-03-01,59,2,23.0,696.0,0,C,PU,1,P,VA,40060,0,0,A,0,1,0,0,30y,0.3898305084745763,5.348837209302326e-05
99458284,2020-03-01,C,3.375,262000.0,2020-02-01,2020-04-01,77,2,19.0,787.0,0,C,CO,1,P,MI,0,0,0,A,0,1,0,0,15y,0.24675324675324675,7.251908396946565e-05
99458289,2020-03-01,C,3.5,452000.0,2019-12-01,2020-02-01,69,2,32.0,769.0,0,R,PU,1,P,CO,0,0,0,A,0,1,0,0,30y,0.463768115942029,7.079646017699115e-05
99458298,2020-03-01,B,3.375,169000.0,2020-03-01,2020-05-01,28,1,22.0,776.0,0,R,PU,1,P,CO,19740,0,0,W,0,0,0,0,15y,0.7857142857142857,0.0001301775147928994
99458301,2020-03-01,R,3.625,217000.0,2020-02-01,2020-04-01,74,2,39.0,761.0,0,R,CO,1,P,MI,0,0,0,W,0,0,0,0,15y,0.527027027027027,0.00017972350230414745
99458309,2020-03-01,R,3.625,510000.0,2020-03-01,2020-05-01,69,2,23.0,770.0,0,C,PU,1,P,CO,22660,0,0,A,0,1,0,0,30y,0.3333333333333333,4.5098039215686275e-05
99458313,2020-03-01,B,3.25,295000.0,2020-03-01,2020-05-01,67,1,40.0,796.0,0,R,SF,1,P,CO,19740,0,0,W,0,1,0,0,30y,0.5970149253731343,0.00013559322033898305
99458314,2020-03-01,R,3.0,361000.0,2020-02-01,2020-04-01,76,1,40.0,787.0,0,R,SF,1,P,CO,17820,0,0,W,0,1,0,0,15y,0.5263157894736842,0.00011080332409972299
99458329,2020-03-01,R,3.625,115000.0,2020-02-01,2020-04-01,59,1,50.0,791.0,0,C,SF,1,P,VA,40060,0,0,W,0,0,0,0,30y,0.847457627118644,0.0004347826086956522
99458346,2020-03-01,R,4.5,96000.0,2020-01-01,2020-03-01,80,1,34.0,653.0,0,R,SF,1,P,OH,15940,0,0,A,0,0,0,0,30y,0.425,0.0003541666666666667
99458353,2020-03-01,R,3.875,111000.0,2020-02-01,2020-04-01,76,1,32.0,769.0,0,R,SF,1,P,OH,49660,0,0,A,0,0,0,0,other,0.42105263157894735,0.0002882882882882883
99458355,2020-03-01,B,3.499,264000.0,2020-02-01,2020-04-01,57,2,14.0,808.0,1,P,PU,1,P,CO,17820,0,0,W,0,1,0,0,30y,0.24561403508771928,5.303030303030303e-05
99458364,2020-03-01,R,3.75,159000.0,2020-01-01,2020-03-01,80,1,17.0,760.0,1,P,SF,1,P,OH,0,0,0,A,0,0,0,0,30y,0.2125,0.0001069182389937107
99458376,2020-03-01,C,3.25,356000.0,2020-02-01,2020-04-01,75,2,26.0,799.0,0,R,SF,1,P,OH,17140,0,0,W,0,1,0,0,30y,0.3466666666666667,7.303370786516854e-05
99458387,2020-03-01,R,3.5,200000.0,2020-03-01,2020-04-01,64,2,27.0,666.0,0,C,SF,1,P,MI,19820,0,0,A,0,0,0,0,30y,0.421875,0.000135
99458391,2020-03-01,B,3.625,378000.0,2020-02-01,2020-04-01,70,1,29.0,784.0,0,R,PU,1,P,MI,19820,0,0,W,0,1,0,0,30y,0.4142857142857143,7.671957671957673e-05
99458406,2020-03-01,C,4.625,140000.0,2020-02-01,2020-04-01,44,1,27.0,644.0,0,C,PU,1,P,MI,19820,0,0,W,0,1,0,0,30y,0.6136363636363636,0.00019285714285714286
99458409,2020-03-01,R,3.625,130000.0,2020-03-01,2020-05-01,61,2,41.0,755.0,1,P,SF,1,P,MI,24340,0,0,A,0,0,0,0,30y,0.6721311475409836,0.0003153846153846154
99458418,2020-03-01,R,3.5,100000.0,2020-02-01,2020-04-01,27,2,39.0,767.0,0,C,SF,1,P,GA,12060,0,0,A,0,1,0,0,15y,1.4444444444444444,0.00039
99458439,2020-03-01,R,3.625,413000.0,2020-02-01,2020-04-01,95,1,29.0,775.0,1,P,CO,1,P,VA,47900,0,0,A,0,1,0,1,30y,0.30526315789473685,7.021791767554479e-05
99458446,2020-03-01,B,2.99,300000.0,2020-02-01,2020-04-01,69,1,41.0,766.0,0,C,CO,1,P,MI,19820,0,0,W,0,0,0,0,15y,0.5942028985507246,0.00013666666666666666
99458449,2020-03-01,C,3.487,210000.0,2020-02-01,2020-04-01,62,2,31.0,778.0,0,P,SF,1,P,CO,17820,0,0,W,0,0,0,0,30y,0.5,0.00014761904761904763
99458452,2020-03-01,R,4.5,141000.0,2020-02-01,2020-04-01,75,2,37.0,779.0,0,R,CO,1,I,VA,47900,0,0,A,0,0,0,0,30y,0.49333333333333335,0.0002624113475177305
99458453,2020-03-01,B,3.25,317000.0,2020-02-01,2020-04-01,60,1,30.0,793.0,0,R,SF,1,P,CO,19740,0,0,W,0,0,0,0,other,0.5,9.46372239747634e-05
99458455,2020-03-01,R,3.875,128000.0,2020-02-01,2020-04-01,80,1,42.0,784.0,1,P,SF,1,P,VA,40220,0,0,A,0,0,0,0,30y,0.525,0.000328125
99458456,2020-03-01,C,3.625,510000.0,2020-02-01,2020-04-01,62,2,22.0,792.0,0,R,PU,1,P,GA,12060,0,0,A,0,0,0,0,30y,0.3548387096774194,4.313725490196078e-05
99458468,2020-03-01,R,3.375,414000.0,2020-03-01,2020-05-01,62,1,21.0,770.0,0,R,PU,1,P,CO,14500,0,0,A,0,1,0,0,30y,0.3387096774193548,5.072463768115942e-05
99458469,2020-03-01,R,3.5,250000.0,2020-02-01,2020-04-01,80,2,36.0,785.0,0,R,SF,1,P,MI,19820,0,0,A,0,1,0,0,30y,0.45,0.000144
99458475,2020-03-01,R,3.125,75000.0,2019-10-01,2019-12-01,25,1,29.0,779.0,0,P,PU,1,S,GA,12060,0,0,A,0,1,0,0,15y,1.16,0.00038666666666666667
99458476,2020-03-01,C,3.875,189000.0,2020-01-01,2020-03-01,95,1,35.0,811.0,0,P,SF,1,P,VA,40060,0,0,A,0,0,0,1,30y,0.3684210526315789,0.00018518518518518518
99458481,2020-03-01,B,3.625,284000.0,2020-02-01,2020-04-01,70,2,34.0,783.0,0,R,SF,1,P,MI,28020,0,0,A,0,1,0,0,30y,0.4857142857142857,0.00011971830985915493
99458485,2020-03-01,R,3.625,200000.0,2020-03-01,2020-05-01,67,1,31.0,801.0,0,R,SF,1,P,CO,19740,0,0,W,0,1,0,0,other,0.4626865671641791,0.000155
99458486,2020-03-01,R,3.25,125000.0,2020-01-01,2020-03-01,45,2,29.0,643.0,0,R,SF,1,P,OH,0,0,0,A,0,0,0,0,15y,0.6444444444444445,0.000232
99458495,2020-03-01,R,3.875,196000.0,2020-02-01,2020-04-01,97,1,25.0,759.0,1,P,SF,1,P,CO,24540,1,0,A,0,1,0,1,30y,0.25773195876288657,0.00012755102040816328
99458500,2020-03-01,R,3.5,158000.0,2020-01-01,2020-03-01,51,1,24.0,800.0,0,R,SF,1,P,GA,0,0,0,W,0,0,0,0,15y,0.47058823529411764,0.0001518987341772152
99458512,2020-03-01,R,3.875,210000.0,2020-01-01,2020-03-01,80,1,49.0,720.0,0,P,SF,1,P,GA,42340,0,0,A,0,0,0,0,30y,0.6125,0.00023333333333333333
99458519,2020-03-01,R,3.75,314000.0,2020-02-01,2020-04-01,85,1,34.0,770.0,0,R,SF,1,P,OH,17460,0,0,W,0,1,0,1,30y,0.4,0.00010828025477707006
99458565,2020-03-01,R,3.875,345000.0,2020-02-01,2020-04-01,88,1,42.0,795.0,0,P,CO,1,S,CO,0,0,0,A,0,0,0,1,30y,0.4772727272727273,0.00012173913043478261
99458579,2020-03-01,R,3.75,116000.0,2020-02-01,2020-04-01,53,1,41.0,781.0,0,C,PU,1,P,CO,19740,0,0,W,0,0,0,0,30y,0.7735849056603774,0.00035344827586206894
99458592,2020-03-01,R,4.125,249000.0,2019-09-01,2019-11-01,51,2,30.0,807.0,0,C,PU,1,I,CO,17820,0,0,A,0,1,0,0,30y,0.5882352941176471,0.00012048192771084337
99458605,2020-03-01,R,3.875,52000.0,2020-03-01,2020-05-01,47,1,30.0,653.0,0,P,SF,1,P,GA,0,0,0,A,0,0,0,0,30y,0.6382978723404256,0.000576923076923077
99458607,2020-03-01,R,3.625,168000.0,2020-02-01,2020-04-01,54,2,17.0,823.0,0,R,SF,1,P,VA,47260,0,0,A,0,0,0,0,30y,0.3148148148148148,0.0001011904761904762
99458611,2020-03-01,B,4.174,168000.0,2020-02-01,2020-04-01,80,1,31.0,751.0,0,C,SF,1,P,MI,24340,0,0,A,0,1,0,0,30y,0.3875,0.00018452380952380953
99458612,2020-03-01,C,3.875,216000.0,2020-02-01,2020-04-01,80,1,46.0,797.0,0,P,SF,1,P,OH,15940,0,0,A,0,1,0,0,30y,0.575,0.00021296296296296298
99458627,2020-03-01,R,3.625,460000.0,2020-01-01,2020-03-01,79,2,17.0,783.0,0,R,SF,1,P,CO,19740,0,0,W,0,1,0,0,30y,0.21518987341772153,3.695652173913043e-05
99458628,2020-03-01,R,3.875,340000.0,2020-03-01,2020-05-01,80,1,23.0,796.0,0,C,SF,1,P,CO,19740,0,0,A,0,1,0,0,30y,0.2875,6.76470588235294e-05
99458631,2020-03-01,C,3.125,430000.0,2020-03-01,2020-05-01,63,1,46.0,780.0,0,R,PU,1,P,VA,47900,0,0,W,0,1,0,0,15y,0.7301587301587301,0.00010697674418604651
99458635,2020-03-01,C,3.75,295000.0,2020-01-01,2020-03-01,63,2,29.0,760.0,0,P,SF,1,S,VA,31340,0,0,A,0,1,0,0,30y,0.4603174603174603,9.830508474576271e-05
99458636,2020-03-01,R,4.25,54000.0,2020-02-01,2020-04-01,46,1,49.0,740.0,0,R,SF,1,I,GA,46660,0,0,A,0,1,0,0,30y,1.065217391304348,0.0009074074074074074
99458638,2020-03-01,B,3.875,688000.0,2020-02-01,2020-04-01,80,2,36.0,813.0,0,C,SF,1,P,VA,47900,0,0,A,1,1,0,0,30y,0.45,5.2325581395348834e-05
99458640,2020-03-01,C,3.625,198000.0,2020-02-01,2020-05-01,60,2,33.0,766.0,0,C,SF,1,P,MI,19820,0,0,A,0,1,0,0,30y,0.55,0.00016666666666666666
99458644,2020-03-01,R,3.375,357000.0,2020-03-01,2020-05-01,70,2,40.0,755.0,0,R,CO,1,P,MI,19820,0,0,A,0,1,0,0,30y,0.5714285714285714,0.00011204481792717087
99458645,2020-03-01,R,3.875,531000.0,2020-02-01,2020-04-01,90,2,33.0,771.0,1,P,PU,1,P,VA,47900,0,0,A,1,1,0,1,30y,0.36666666666666664,6.214689265536724e-05
99458651,2020-03-01,R,3.25,308000.0,2020-03-01,2020-05-01,80,2,12.0,733.0,1,P,SF,1,P,OH,19430,0,0,A,0,0,0,0,30y,0.15,3.896103896103896e-05
99458664,2020-03-01,R,4.0,120000.0,2020-02-01,2020-04-01,66,2,38.0,757.0,0,C,SF,1,P,MI,19820,0,0,A,0,0,0,0,other,0.5757575757575758,0.00031666666666666665
99458673,2020-03-01,R,3.375,215000.0,2020-02-01,2020-04-01,59,1,29.0,771.0,0,C,PU,1,P,GA,12060,0,0,W,0,0,0,0,30y,0.4915254237288136,0.00013488372093023256
99458685,2020-03-01,B,3.99,154000.0,2020-03-01,2020-05-01,65,1,40.0,803.0,0,P,PU,1,S,GA,0,0,0,A,0,1,0,0,30y,0.6153846153846154,0.00025974025974025974
99458690,2020-03-01,R,3.0,321000.0,2020-02-01,2020-04-01,65,2,50.0,791.0,0,R,SF,1,P,OH,10420,0,0,W,0,0,0,0,other,0.7692307692307693,0.00015576323987538941
99458706,2020-03-01,R,5.0,103000.0,2019-06-01,2019-08-01,80,1,39.0,786.0,0,P,SF,1,I,CO,39380,0,0,A,0,0,0,0,30y,0.4875,0.0003786407766990291
99458711,2020-03-01,C,3.5,186000.0,2020-01-01,2020-03-01,42,1,32.0,717.0,0,R,SF,1,P,VA,47260,0,0,A,0,0,0,0,30y,0.7619047619047619,0.00017204301075268816
99458719,2020-03-01,R,3.375,148000.0,2020-02-01,2020-04-01,52,2,30.0,808.0,0,C,CO,1,P,CO,19740,0,0,W,0,0,0,0,other,0.5769230769230769,0.0002027027027027027
99458729,2020-03-01,R,3.625,277000.0,2020-02-01,2020-04-01,64,1,37.0,710.0,0,C,SF,1,P,CO,19740,0,0,A,0,0,0,0,30y,0.578125,0.0001335740072202166
99458730,2020-03-01,R,3.99,272000.0,2020-02-01,2020-04-01,71,1,40.0,687.0,0,C,CO,1,P,CO,19740,0,0,A,0,1,0,0,30y,0.5633802816901409,0.00014705882352941175
99458733,2020-03-01,B,3.75,391000.0,2020-02-01,2020-04-01,90,2,45.0,713.0,0,R,SF,1,P,CO,19740,0,0,A,0,1,0,1,30y,0.5,0.00011508951406649617
99458738,2020-03-01,R,3.625,375000.0,2020-02-01,2020-04-01,79,1,31.0,787.0,0,R,PU,1,P,VA,47900,0,0,W,0,0,0,0,30y,0.3924050632911392,8.266666666666667e-05
99458739,2020-03-01,B,3.375,346000.0,2020-03-01,2020-05-01,80,2,22.0,711.0,0,P,SF,1,P,GA,0,0,0,A,0,1,0,0,30y,0.275,6.358381502890174e-05
99458744,2020-03-01,R,3.625,115000.0,2020-02-01,2020-04-01,44,1,44.0,720.0,0,C,SF,1,P,GA,42340,0,0,A,0,1,0,0,30y,1.0,0.00038260869565217393
99458751,2020-03-01,C,3.75,375000.0,2020-02-01,2020-04-01,59,2,21.0,737.0,0,C,PU,1,P,CO,0,0,0,A,0,1,0,0,other,0.3559322033898305,5.6e-05
99458752,2020-03-01,R,3.25,45000.0,2020-01-01,2020-03-01,80,1,15.0,809.0,0,R,SF,1,P,OH,45780,0,0,A,0,0,0,0,other,0.1875,0.0003333333333333333
99458755,2020-03-01,R,3.5,339000.0,2020-02-01,2020-04-01,65,3,43.0,696.0,0,R,PU,1,P,CO,24540,0,0,A,0,0,0,0,30y,0.6615384615384615,0.00012684365781710915
99458765,2020-03-01,B,3.5,416000.0,2020-02-01,2020-04-01,64,1,28.0,815.0,0,R,PU,1,P,CO,17820,0,0,W,0,0,0,0,30y,0.4375,6.73076923076923e-05
99458766,2020-03-01,R,3.125,147000.0,2020-01-01,2020-03-01,78,1,32.0,795.0,0,R,SF,1,P,OH,10420,0,0,W,0,1,0,0,15y,0.41025641025641024,0.00021768707482993198
99458772,2020-03-01,B,4.0,219000.0,2020-03-01,2020-05-01,80,1,33.0,720.0,0,R,SF,1,P,GA,12060,0,0,W,0,1,0,0,30y,0.4125,0.00015068493150684933
99458793,2020-03-01,B,4.375,365000.0,2020-02-01,2020-04-01,73,1,37.0,714.0,0,C,PU,1,P,VA,47900,0,0,A,0,1,0,0,30y,0.5068493150684932,0.00010136986301369863
99458795,2020-03-01,R,3.75,440000.0,2020-01-01,2020-03-01,75,2,35.0,756.0,0,P,SF,1,P,MI,24340,0,0,A,0,1,0,0,30y,0.4666666666666667,7.954545454545455e-05
99458807,2020-03-01,R,3.99,209000.0,2020-02-01,2020-04-01,94,2,48.0,738.0,0,R,SF,1,P,GA,23580,0,0,A,0,0,0,1,30y,0.5106382978723404,0.00022966507177033492
99458817,2020-03-01,C,3.875,484000.0,2019-12-01,2020-02-01,78,1,33.0,795.0,0,R,SF,1,P,GA,47580,0,0,A,0,0,0,0,30y,0.4230769230769231,6.818181818181818e-05
99458840,2020-03-01,R,3.875,166000.0,2020-02-01,2020-04-01,64,2,34.0,801.0,0,C,SF,1,P,MI,19820,0,0,A,0,1,0,0,30y,0.53125,0.00020481927710843374
99458843,2020-03-01,B,3.98,260000.0,2020-02-01,2020-04-01,56,2,36.0,643.0,0,C,SF,1,P,CO,24300,0,0,A,0,0,0,0,30y,0.6428571428571429,0.00013846153846153847
99458849,2020-03-01,R,3.375,208000.0,2020-02-01,2020-04-01,70,1,41.0,784.0,0,R,PU,1,P,GA,12060,0,0,W,0,1,0,0,other,0.5857142857142857,0.0001971153846153846
99458853,2020-03-01,R,3.875,76000.0,2020-02-01,2020-04-01,43,1,23.0,784.0,0,R,SF,1,P,MI,19820,0,0,W,0,0,0,0,other,0.5348837209302325,0.00030263157894736844
99458860,2020-03-01,R,4.5,169000.0,2020-03-01,2020-05-01,77,1,20.0,749.0,0,R,SF,1,P,MI,19820,0,0,W,0,1,0,0,30y,0.2597402597402597,0.00011834319526627219
99458865,2020-03-01,R,3.49,160000.0,2019-12-01,2020-02-01,44,1,36.0,750.0,0,P,PU,1,P,GA,12060,0,0,A,0,0,0,0,15y,0.8181818181818182,0.000225
99458884,2020-03-01,R,3.125,90000.0,2020-02-01,2020-04-01,42,2,22.0,813.0,0,C,SF,1,P,MI,28020,0,0,A,0,1,0,0,other,0.5238095238095238,0.00024444444444444443
99458902,2020-03-01,R,3.99,129000.0,2020-02-01,2020-04-01,60,2,44.0,720.0,0,C,SF,1,P,MI,0,0,0,A,0,0,0,0,30y,0.7333333333333333,0.00034108527131782945
99458907,2020-03-01,R,3.99,125000.0,2020-02-01,2020-04-01,42,2,17.0,751.0,0,C,SF,1,P,GA,12060,0,0,P,0,0,0,0,30y,0.40476190476190477,0.000136
99458917,2020-03-01,C,3.875,103000.0,2020-02-01,2020-04-01,63,2,28.0,778.0,0,R,SF,1,P,CO,0,0,0,A,0,0,0,0,30y,0.4444444444444444,0.00027184466019417475
99458918,2020-03-01,R,3.99,111000.0,2020-02-01,2020-04-01,86,1,43.0,712.0,0,R,SF,1,P,GA,12060,0,0,A,0,0,0,1,30y,0.5,0.0003873873873873874
99458919,2020-03-01,R,3.99,150000.0,2020-02-01,2020-04-01,67,2,35.0,632.0,0,C,SF,1,P,GA,12060,0,0,W,0,0,0,0,other,0.5223880597014925,0.00023333333333333333
99458929,2020-03-01,C,3.0,235000.0,2020-02-01,2020-04-01,75,2,20.0,781.0,0,R,SF,1,P,OH,17460,0,0,W,0,1,0,0,15y,0.26666666666666666,8.510638297872341e-05
99458930,2020-03-01,C,3.625,205000.0,2020-02-01,2020-04-01,71,2,45.0,784.0,0,P,CO,1,P,VA,47260,0,0,A,0,0,0,0,30y,0.6338028169014085,0.00021951219512195122
99458937,2020-03-01,B,3.625,380000.0,2020-02-01,2020-04-01,87,2,25.0,778.0,0,R,SF,1,P,CO,19740,0,0,A,0,1,0,1,30y,0.28735632183908044,6.578947368421052e-05
99458940,2020-03-01,R,3.375,454000.0,2020-03-01,2020-05-01,75,2,39.0,738.0,0,R,PU,1,P,CO,19740,0,0,W,0,1,0,0,30y,0.52,8.590308370044053e-05
99458951,2020-03-01,C,3.625,450000.0,2020-02-01,2020-04-01,90,1,41.0,759.0,1,P,SF,1,P,CO,19740,0,0,A,0,1,0,1,30y,0.45555555555555555,9.11111111111111e-05
